"동별(1)",동별(2),동별(3),2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),동별(3),계 (명),계 (명),계 (명),한국인 (명),한국인 (명),한국인 (명),등록외국인 (명),등록외국인 (명),등록외국인 (명)
"동별(1)",동별(2),동별(3),소계,남자,여자,소계,남자,여자,소계,남자,여자
"합계",소계,소계,9667669,4675560,4992109,9428372,4570048,4858324,239297,105512,133785
"합계",종로구,소계,152211,72980,79231,141379,68395,72984,10832,4585,6247
"합계",종로구,사직동,9355,4191,5164,9087,4038,5049,268,153,115
"합계",종로구,삼청동,2642,1263,1379,2331,1112,1219,311,151,160
"합계",종로구,부암동,9536,4545,4991,9241,4382,4859,295,163,132
"합계",종로구,평창동,17858,8336,9522,17663,8236,9427,195,100,95
"합계",종로구,무악동,8052,3720,4332,8023,3708,4315,29,12,17
"합계",종로구,교남동,9994,4622,5372,9816,4528,5288,178,94,84
"합계",종로구,가회동,4065,1881,2184,3941,1821,2120,124,60,64
"합계",종로구,종로1.2.3.4가동,8700,5044,3656,6728,4095,2633,1972,949,1023
"합계",종로구,종로5.6가동,5817,3064,2753,5300,2797,2503,517,267,250
"합계",종로구,이화동,7631,3559,4072,7101,3360,3741,530,199,331
"합계",종로구,창신1동,5383,2844,2539,4646,2465,2181,737,379,358
"합계",종로구,창신2동,8796,4485,4311,7706,3962,3744,1090,523,567
"합계",종로구,창신3동,6606,3262,3344,6449,3177,3272,157,85,72
"합계",종로구,숭인1동,6057,2889,3168,5769,2783,2986,288,106,182
"합계",종로구,숭인2동,10509,5052,5457,9807,4838,4969,702,214,488
"합계",종로구,청운효자동,11818,5448,6370,11628,5347,6281,190,101,89
"합계",종로구,혜화동,19392,8775,10617,16143,7746,8397,3249,1029,2220
"합계",중구,소계,130785,63377,67408,120437,58563,61874,10348,4814,5534
"합계",중구,소공동,3578,1807,1771,2244,1075,1169,1334,732,602
"합계",중구,회현동,5222,2694,2528,4544,2352,2192,678,342,336
"합계",중구,명동,3638,1637,2001,2739,1188,1551,899,449,450
"합계",중구,필동,4816,2439,2377,3973,2064,1909,843,375,468
"합계",중구,장충동,5326,2765,2561,4571,2406,2165,755,359,396
"합계",중구,광희동,6682,3291,3391,5202,2627,2575,1480,664,816
"합계",중구,을지로동,1912,1127,785,1661,1018,643,251,109,142
"합계",중구,신당5동,10513,5091,5422,10180,4948,5232,333,143,190
"합계",중구,황학동,13459,6338,7121,12604,5986,6618,855,352,503
"합계",중구,중림동,12338,6129,6209,12009,5966,6043,329,163,166
"합계",중구,신당동,9087,4367,4720,7618,3749,3869,1469,618,851
"합계",중구,다산동,13954,6720,7234,13474,6524,6950,480,196,284
"합계",중구,약수동,16610,7702,8908,16395,7594,8801,215,108,107
"합계",중구,청구동,13451,6375,7076,13199,6253,6946,252,122,130
"합계",중구,동화동,10199,4895,5304,10024,4813,5211,175,82,93
"합계",용산구,소계,233284,113012,120272,218650,105087,113563,14634,7925,6709
"합계",용산구,후암동,16812,8194,8618,16321,7958,8363,491,236,255
"합계",용산구,용산2가동,10333,5062,5271,9016,4364,4652,1317,698,619
"합계",용산구,남영동,7552,4545,3007,7100,4305,2795,452,240,212
"합계",용산구,원효로1동,17774,8303,9471,17144,7964,9180,630,339,291
"합계",용산구,원효로2동,13795,6499,7296,13678,6453,7225,117,46,71
"합계",용산구,효창동,10888,5174,5714,10743,5109,5634,145,65,80
"합계",용산구,용문동,11664,5585,6079,11553,5542,6011,111,43,68
"합계",용산구,이촌1동,25707,12123,13584,25070,11772,13298,637,351,286
"합계",용산구,이촌2동,8094,3774,4320,8027,3747,4280,67,27,40
"합계",용산구,이태원1동,7947,4187,3760,6117,3023,3094,1830,1164,666
"합계",용산구,이태원2동,10427,4903,5524,8731,4039,4692,1696,864,832
"합계",용산구,서빙고동,13458,6501,6957,12590,6058,6532,868,443,425
"합계",용산구,보광동,14060,7234,6826,12715,6333,6382,1345,901,444
"합계",용산구,청파동,19833,9135,10698,19094,8916,10178,739,219,520
"합계",용산구,한강로동,22886,10951,11935,21243,10086,11157,1643,865,778
"합계",용산구,한남동,22054,10842,11212,19508,9418,10090,2546,1424,1122
"합계",성동구,소계,288234,139691,148543,281000,136633,144367,7234,3058,4176
"합계",성동구,왕십리2동,16688,8018,8670,16304,7851,8453,384,167,217
"합계",성동구,마장동,22706,11130,11576,22034,10866,11168,672,264,408
"합계",성동구,사근동,14082,7029,7053,11981,6272,5709,2101,757,1344
"합계",성동구,행당1동,13996,6698,7298,13676,6567,7109,320,131,189
"합계",성동구,행당2동,23148,10789,12359,23056,10749,12307,92,40,52
"합계",성동구,응봉동,15100,7189,7911,15047,7165,7882,53,24,29
"합계",성동구,금호1가동,15137,7220,7917,15056,7187,7869,81,33,48
"합계",성동구,금호4가동,14228,6737,7491,14098,6674,7424,130,63,67
"합계",성동구,성수1가1동,16407,8159,8248,16089,7983,8106,318,176,142
"합계",성동구,성수1가2동,12322,6033,6289,12123,5937,6186,199,96,103
"합계",성동구,성수2가1동,15716,8174,7542,15256,7958,7298,460,216,244
"합계",성동구,성수2가3동,10520,5230,5290,10291,5110,5181,229,120,109
"합계",성동구,송정동,10464,5534,4930,10081,5334,4747,383,200,183
"합계",성동구,용답동,12551,6357,6194,11650,6008,5642,901,349,552
"합계",성동구,왕십리도선동,26903,12657,14246,26420,12454,13966,483,203,280
"합계",성동구,금호2.3가동,22423,10713,11710,22253,10635,11618,170,78,92
"합계",성동구,옥수동,25843,12024,13819,25585,11883,13702,258,141,117
"합계",광진구,소계,351252,168197,183055,337416,162541,174875,13836,5656,8180
"합계",광진구,화양동,27082,12379,14703,23437,11141,12296,3645,1238,2407
"합계",광진구,군자동,21524,10559,10965,19425,9603,9822,2099,956,1143
"합계",광진구,중곡1동,15663,7480,8183,15299,7322,7977,364,158,206
"합계",광진구,중곡2동,21336,10032,11304,20999,9903,11096,337,129,208
"합계",광진구,중곡3동,16177,7990,8187,15945,7897,8048,232,93,139
"합계",광진구,중곡4동,28405,13848,14557,28035,13715,14320,370,133,237
"합계",광진구,능동,11561,5308,6253,11180,5134,6046,381,174,207
"합계",광진구,구의1동,24049,11414,12635,23387,11143,12244,662,271,391
"합계",광진구,구의2동,26573,12731,13842,26043,12511,13532,530,220,310
"합계",광진구,구의3동,28440,13400,15040,28211,13309,14902,229,91,138
"합계",광진구,광장동,34362,16610,17752,34168,16524,17644,194,86,108
"합계",광진구,자양1동,22709,11005,11704,21862,10646,11216,847,359,488
"합계",광진구,자양2동,24253,11751,12502,23946,11612,12334,307,139,168
"합계",광진구,자양3동,27858,13289,14569,27553,13166,14387,305,123,182
"합계",광진구,자양4동,21260,10401,10859,17926,8915,9011,3334,1486,1848
"합계",동대문구,소계,353601,171903,181698,336644,165755,170889,16957,6148,10809
"합계",동대문구,전농1동,29220,14515,14705,28660,14310,14350,560,205,355
"합계",동대문구,전농2동,18629,8876,9753,18185,8710,9475,444,166,278
"합계",동대문구,답십리1동,28530,13741,14789,28137,13558,14579,393,183,210
"합계",동대문구,답십리2동,28055,13568,14487,27793,13448,14345,262,120,142
"합계",동대문구,장안1동,38677,19053,19624,38068,18815,19253,609,238,371
"합계",동대문구,장안2동,32685,16190,16495,32387,16081,16306,298,109,189
"합계",동대문구,회기동,13536,6131,7405,10546,5067,5479,2990,1064,1926
"합계",동대문구,휘경1동,16339,7361,8978,13931,6580,7351,2408,781,1627
"합계",동대문구,휘경2동,24666,12209,12457,23829,11906,11923,837,303,534
"합계",동대문구,이문1동,21366,10129,11237,18055,8943,9112,3311,1186,2125
"합계",동대문구,이문2동,20183,9714,10469,19677,9482,10195,506,232,274
"합계",동대문구,청량리동,19094,9476,9618,18610,9284,9326,484,192,292
"합계",동대문구,용신동,36137,17759,18378,34559,17198,17361,1578,561,1017
"합계",동대문구,제기동,26484,13181,13303,24207,12373,11834,2277,808,1469
"합계",중랑구,소계,390140,191422,198718,385318,189537,195781,4822,1885,2937
"합계",중랑구,면목2동,24206,12017,12189,23849,11879,11970,357,138,219
"합계",중랑구,면목4동,18746,9295,9451,18463,9183,9280,283,112,171
"합계",중랑구,면목5동,14836,7413,7423,14714,7373,7341,122,40,82
"합계",중랑구,면목7동,21798,10860,10938,21473,10734,10739,325,126,199
"합계",중랑구,상봉1동,23714,11491,12223,23551,11423,12128,163,68,95
"합계",중랑구,상봉2동,20612,9861,10751,20252,9729,10523,360,132,228
"합계",중랑구,중화1동,19293,9462,9831,19117,9402,9715,176,60,116
"합계",중랑구,중화2동,24926,12755,12171,24492,12580,11912,434,175,259
"합계",중랑구,묵1동,34344,16413,17931,34130,16332,17798,214,81,133
"합계",중랑구,묵2동,18624,9103,9521,18375,9011,9364,249,92,157
"합계",중랑구,망우3동,16303,8186,8117,15938,8031,7907,365,155,210
"합계",중랑구,신내1동,38205,18445,19760,38054,18373,19681,151,72,79
"합계",중랑구,신내2동,20155,9566,10589,20067,9540,10527,88,26,62
"합계",중랑구,면목본동,33856,16676,17180,33144,16396,16748,712,280,432
"합계",중랑구,면목3.8동,24617,12174,12443,24188,11992,12196,429,182,247
"합계",중랑구,망우본동,35905,17705,18200,35511,17559,17952,394,146,248
"합계",성북구,소계,441984,211246,230738,430397,206961,223436,11587,4285,7302
"합계",성북구,돈암1동,14474,6747,7727,14369,6711,7658,105,36,69
"합계",성북구,돈암2동,23657,11174,12483,23558,11133,12425,99,41,58
"합계",성북구,안암동,17118,8275,8843,14997,7570,7427,2121,705,1416
"합계",성북구,보문동,16712,7979,8733,16322,7821,8501,390,158,232
"합계",성북구,정릉1동,18197,8670,9527,17977,8590,9387,220,80,140
"합계",성북구,정릉2동,22911,11034,11877,22687,10971,11716,224,63,161
"합계",성북구,정릉3동,16567,8106,8461,15093,7511,7582,1474,595,879
"합계",성북구,정릉4동,24911,11835,13076,24431,11719,12712,480,116,364
"합계",성북구,길음1동,35000,16560,18440,34845,16498,18347,155,62,93
"합계",성북구,길음2동,21728,10450,11278,21582,10376,11206,146,74,72
"합계",성북구,월곡1동,26169,12588,13581,25950,12512,13438,219,76,143
"합계",성북구,월곡2동,19739,9442,10297,19144,9198,9946,595,244,351
"합계",성북구,장위1동,24082,11731,12351,23889,11661,12228,193,70,123
"합계",성북구,장위2동,13622,6685,6937,13389,6590,6799,233,95,138
"합계",성북구,장위3동,15868,7747,8121,15728,7676,8052,140,71,69
"합계",성북구,성북동,16889,7836,9053,16272,7579,8693,617,257,360
"합계",성북구,삼선동,23044,10866,12178,22456,10676,11780,588,190,398
"합계",성북구,동선동,15870,6523,9347,15075,6287,8788,795,236,559
"합계",성북구,종암동,40111,19599,20512,38172,18875,19297,1939,724,1215
"합계",성북구,석관동,35315,17399,17916,34461,17007,17454,854,392,462
"합계",강북구,소계,297702,144037,153665,293660,142567,151093,4042,1470,2572
"합계",강북구,번1동,18578,9270,9308,18117,9114,9003,461,156,305
"합계",강북구,번2동,15397,7415,7982,15308,7383,7925,89,32,57
"합계",강북구,번3동,16449,7677,8772,16383,7662,8721,66,15,51
"합계",강북구,수유1동,20501,10041,10460,20265,9955,10310,236,86,150
"합계",강북구,수유2동,21054,9985,11069,20908,9939,10969,146,46,100
"합계",강북구,수유3동,23778,11614,12164,22970,11341,11629,808,273,535
"합계",강북구,삼양동,23090,11486,11604,22910,11422,11488,180,64,116
"합계",강북구,미아동,21685,10360,11325,21136,10155,10981,549,205,344
"합계",강북구,송중동,29910,14335,15575,29304,14084,15220,606,251,355
"합계",강북구,송천동,25998,12830,13168,25584,12659,12925,414,171,243
"합계",강북구,삼각산동,30939,14826,16113,30830,14780,16050,109,46,63
"합계",강북구,우이동,20407,9809,10598,20244,9753,10491,163,56,107
"합계",강북구,인수동,29916,14389,15527,29701,14320,15381,215,69,146
"합계",도봉구,소계,313989,152175,161814,311694,151398,160296,2295,777,1518
"합계",도봉구,쌍문1동,21445,10155,11290,21015,10081,10934,430,74,356
"합계",도봉구,쌍문2동,18461,8798,9663,18324,8732,9592,137,66,71
"합계",도봉구,쌍문3동,16934,8127,8807,16774,8070,8704,160,57,103
"합계",도봉구,쌍문4동,18348,8654,9694,18307,8648,9659,41,6,35
"합계",도봉구,방학1동,28410,14078,14332,28172,13992,14180,238,86,152
"합계",도봉구,방학2동,19354,9755,9599,19152,9668,9484,202,87,115
"합계",도봉구,방학3동,26500,12814,13686,26428,12792,13636,72,22,50
"합계",도봉구,창1동,24502,11650,12852,24359,11599,12760,143,51,92
"합계",도봉구,창2동,28957,14039,14918,28674,13925,14749,283,114,169
"합계",도봉구,창3동,13633,6775,6858,13546,6746,6800,87,29,58
"합계",도봉구,창4동,26121,12512,13609,26016,12471,13545,105,41,64
"합계",도봉구,창5동,24343,11632,12711,24226,11598,12628,117,34,83
"합계",도봉구,도봉1동,20622,10301,10321,20470,10246,10224,152,55,97
"합계",도봉구,도봉2동,26359,12885,13474,26231,12830,13401,128,55,73
"합계",노원구,소계,508014,244010,264004,503734,242145,261589,4280,1865,2415
"합계",노원구,월계1동,21580,11099,10481,20916,10765,10151,664,334,330
"합계",노원구,월계2동,26066,12522,13544,25925,12472,13453,141,50,91
"합계",노원구,월계3동,29384,14025,15359,29205,13955,15250,179,70,109
"합계",노원구,공릉1동,37184,18057,19127,36462,17699,18763,722,358,364
"합계",노원구,공릉2동,42538,20702,21836,41828,20411,21417,710,291,419
"합계",노원구,하계1동,26982,12896,14086,26441,12643,13798,541,253,288
"합계",노원구,하계2동,21642,10253,11389,21593,10232,11361,49,21,28
"합계",노원구,중계본동,23477,11395,12082,23423,11378,12045,54,17,37
"합계",노원구,중계1동,26580,12953,13627,26480,12917,13563,100,36,64
"합계",노원구,중계4동,19601,9426,10175,19497,9358,10139,104,68,36
"합계",노원구,상계1동,37857,18275,19582,37707,18223,19484,150,52,98
"합계",노원구,상계2동,19629,9644,9985,19466,9569,9897,163,75,88
"합계",노원구,상계5동,23737,11490,12247,23605,11446,12159,132,44,88
"합계",노원구,상계8동,22344,10644,11700,22292,10630,11662,52,14,38
"합계",노원구,상계9동,20071,9394,10677,19979,9363,10616,92,31,61
"합계",노원구,상계10동,18477,8524,9953,18424,8503,9921,53,21,32
"합계",노원구,중계2.3동,33497,15316,18181,33366,15274,18092,131,42,89
"합계",노원구,상계3.4동,25324,12606,12718,25211,12568,12643,113,38,75
"합계",노원구,상계6.7동,32044,14789,17255,31914,14739,17175,130,50,80
"합계",은평구,소계,470602,224163,246439,466746,222592,244154,3856,1571,2285
"합계",은평구,녹번동,36884,17348,19536,36515,17179,19336,369,169,200
"합계",은평구,불광1동,38265,18015,20250,38002,17903,20099,263,112,151
"합계",은평구,불광2동,27280,13168,14112,27036,13072,13964,244,96,148
"합계",은평구,갈현1동,17151,8374,8777,16988,8304,8684,163,70,93
"합계",은평구,갈현2동,28176,13301,14875,27907,13195,14712,269,106,163
"합계",은평구,구산동,32020,15623,16397,31815,15534,16281,205,89,116
"합계",은평구,대조동,26862,12449,14413,26542,12322,14220,320,127,193
"합계",은평구,응암1동,33279,15628,17651,32957,15493,17464,322,135,187
"합계",은평구,응암2동,28016,13572,14444,27828,13488,14340,188,84,104
"합계",은평구,응암3동,24313,11752,12561,23960,11608,12352,353,144,209
"합계",은평구,신사1동,26984,12930,14054,26779,12860,13919,205,70,135
"합계",은평구,신사2동,19497,9658,9839,19370,9618,9752,127,40,87
"합계",은평구,증산동,18647,9098,9549,18500,9027,9473,147,71,76
"합계",은평구,수색동,13210,6450,6760,13137,6422,6715,73,28,45
"합계",은평구,진관동,55034,25720,29314,54821,25639,29182,213,81,132
"합계",은평구,역촌동,44984,21077,23907,44589,20928,23661,395,149,246
"합계",서대문구,소계,319554,150094,169460,306337,145816,160521,13217,4278,8939
"합계",서대문구,천연동,17031,8070,8961,16813,7954,8859,218,116,102
"합계",서대문구,홍제1동,24674,11507,13167,24428,11409,13019,246,98,148
"합계",서대문구,홍제2동,13433,6272,7161,13326,6229,7097,107,43,64
"합계",서대문구,홍제3동,17890,8583,9307,17719,8510,9209,171,73,98
"합계",서대문구,홍은1동,22825,11026,11799,22584,10937,11647,241,89,152
"합계",서대문구,홍은2동,27499,13102,14397,26733,12817,13916,766,285,481
"합계",서대문구,남가좌1동,16884,8090,8794,16655,7995,8660,229,95,134
"합계",서대문구,남가좌2동,30508,14468,16040,29301,14086,15215,1207,382,825
"합계",서대문구,북가좌1동,17804,8528,9276,17703,8487,9216,101,41,60
"합계",서대문구,북가좌2동,31244,15161,16083,30931,15050,15881,313,111,202
"합계",서대문구,충현동,20316,9744,10572,19863,9534,10329,453,210,243
"합계",서대문구,북아현동,15875,7597,8278,15571,7471,8100,304,126,178
"합계",서대문구,신촌동,26143,10232,15911,20297,8863,11434,5846,1369,4477
"합계",서대문구,연희동,37428,17714,19714,34413,16474,17939,3015,1240,1775
"합계",마포구,소계,375585,175006,200579,364638,171043,193595,10947,3963,6984
"합계",마포구,용강동,21786,10318,11468,21340,10098,11242,446,220,226
"합계",마포구,대흥동,16177,7558,8619,14495,7040,7455,1682,518,1164
"합계",마포구,염리동,17633,8269,9364,16758,8011,8747,875,258,617
